   10000       6
   4.52046704559787       0.255378379061703       0.841008885533202     
  0.772038613235270        1.04719967636210        2.34239485401756     
  5.000000000000000E-002  5.000000000000000E-002  5.000000000000000E-002
  1.745329251994330E-002  1.745329251994330E-002  1.745329251994330E-002
   4.52001900819631       0.240452043538675       0.781364791536355     
  0.746342323026767        1.04044513269370        2.33584271378810     
   4.41432464511982       0.187111328012268       0.892927309401790     
  0.793035133887902        1.02905876340564        2.33260542697728     
   4.43550652338346       0.275756255202399       0.837524302280011     
  0.783244196507088        1.08088952891125        2.32777686978782     
   4.51450053810986       0.319156342794951       0.852807803379895     
  0.775912861243075        1.04664078304493        2.35458307157845     
   4.40368023104375       0.236450223130903       0.768183297120386     
  0.774468049874427        1.04409537872094        2.32575751307718     
   4.47804248512078       0.242177292665067       0.856434385823433     
  0.774209736825032        1.09511299818865        2.34002578117120     
   4.50733137341316       0.207580902787249       0.889404259296819     
  0.749095228438321        1.06716452996916        2.34989668121074     
   4.61642083811050       0.320356704999786       0.825997657006203     
  0.787638673102472        1.04152260240432        2.33882751908860     
   4.52282572785308       0.344646222173021       0.823496963697915     
  0.781259873870623        1.06209299721673        2.35368120228282     
   4.57657357504670       0.258136642515405       0.983894638933226     
  0.798172368934559        1.04204293891818        2.33494947477754     
   4.60442972140023       0.238410777543081       0.993869113946461     
  0.744605578570287       0.996773561036040        2.36057626446258     
   4.46462124985536       0.282208952636142       0.849178316091527     
  0.768579176351447        1.05397233052701        2.32031478997764     
   4.60474201012124       0.220346559485799       0.791473475448511     
  0.760285728784424        1.02039541387237        2.33703112204443     
   4.54707804294862       0.205968935567046       0.846801618080100     
  0.755874508726656        1.05305666029347        2.37828387960372     
   4.46870265183779       0.274542093436001       0.747567026661151     
  0.754689336947995        1.04408375011090        2.34073046389822     
   4.58480064494937       0.191220182610353       0.855315464687709     
  0.771770060446531        1.05291249146828        2.33610435786330     
   4.48217575037111       0.218333872933360       0.851244840746356     
  0.775480945503366        1.03569349331264        2.35656093142957     
   4.46509985554945       0.325465125799097       0.919019555516635     
  0.782960796913423        1.04856275805441        2.35809341823777     
   4.58373995506172       0.236494691098786       0.740825020277585     
  0.740531301585733        1.02849174454675        2.35405473604486     
   4.43835018518747       0.193798151914824       0.953442252963936     
  0.781678681795099        1.04290261121569        2.32961923058410     
   4.49891152963499       0.308200556528495       0.786387213604945     
  0.793707302327253        1.04394281041396        2.33727010579336     
   4.52971684231003       0.239052993033021       0.860364330809202     
  0.745320561346388        1.05208637482053        2.33545377546493     
   4.62475721427394       0.306292865301902       0.832358480940533     
  0.753460783650298        1.04732426835151        2.36753767543292     
   4.61082886660427       0.156658527772671       0.845101936428128     
  0.746874169181340        1.03967266340777        2.34580601888726     
   4.63032110914270       0.240111481592188       0.839615940241172     
  0.771532086993820        1.06831706916387        2.32416173541890     
   4.46973806372196       0.286625243521215       0.809510527103408     
  0.800360044144568        1.06425915801290        2.34721548924529     
   4.45378927327867       0.304902109054868       0.788311561923038     
  0.782373205540380        1.04137462438419        2.36412396978966     
   4.53836326031875       0.226107498176277       0.895487138186343     
